customerID,store_code,cluster
BBID_211444492,4843,5
BBID_211444495,4843,5
BBID_211444598,4843,1
BBID_211444619,4843,4
BBID_211444642,4843,5
BBID_211444693,4843,4
BBID_211444817,4843,2
BBID_211444829,4843,0
BBID_211444925,4843,5
BBID_211444939,4843,3
BBID_211445023,4843,1
BBID_211445028,4843,4
BBID_211445119,4843,2
BBID_211445132,4843,1
BBID_211445138,4843,4
BBID_211445167,4843,3
BBID_211445235,4843,4
BBID_211445258,4796,0
BBID_211445343,4796,4
BBID_211445368,4843,4
BBID_211445507,4843,1
BBID_211445515,4843,4
BBID_211445703,4796,1
BBID_211445723,4796,5
BBID_211445781,4796,2
BBID_211445817,4796,0
BBID_211445854,4796,2
BBID_211445920,4796,1
BBID_211445998,4796,2
BBID_211446065,4796,3
BBID_211446076,4796,1
BBID_211446163,4796,5
BBID_211446185,4796,2
BBID_211446187,4796,4
BBID_211446197,4843,3
BBID_211446232,4843,3
BBID_211446232,4843,2
BBID_211446242,4843,1
BBID_211446245,4843,0
BBID_211446450,4843,4
BBID_211446585,4796,4
BBID_211446607,4796,0
BBID_211446618,4796,3
BBID_211446629,4843,3
BBID_211446629,4843,4
BBID_211446629,4843,5
BBID_211446629,4843,2
BBID_211446637,4843,0
BBID_211446696,4796,5
BBID_211446702,4796,1
BBID_211446705,4843,1
BBID_211446725,4843,5
BBID_211446725,4843,4
BBID_211446752,4796,4
BBID_211446788,4843,4
BBID_211446803,4796,1
BBID_211446825,4843,5
BBID_211446853,4796,2
BBID_211446857,4796,0
BBID_211446857,4796,4
BBID_211446857,4796,3
BBID_211446863,4796,5
BBID_211446911,4796,2
BBID_211446941,4796,5
BBID_211446977,4796,1
BBID_211446982,4796,4
BBID_211446982,4796,3
BBID_211446982,4796,0
BBID_211446986,4796,1
BBID_211447030,4843,5
BBID_211447042,4843,3
BBID_211447102,4796,4
BBID_211447112,4796,1
BBID_211447118,4843,5
BBID_211447118,4843,1
BBID_211447157,4796,0
BBID_211447194,4796,3
BBID_211447203,4796,3
BBID_211447215,4796,5
BBID_211447226,4843,1
BBID_211447230,4843,1
BBID_211447285,4796,5
BBID_211447286,4796,2
BBID_211447314,4796,5
BBID_211447342,4796,1
BBID_211447374,4796,0
BBID_211447374,4796,1
BBID_211447404,4796,4
BBID_211447407,4843,2
BBID_211447408,4843,1
BBID_211447417,4796,4
BBID_211447475,4796,4
BBID_211447480,4796,5
BBID_211447514,4796,1
BBID_211447569,4796,3
BBID_211447569,4796,0
BBID_211447570,4796,5
BBID_211447572,4796,1
BBID_211447597,4843,2
BBID_211447607,4796,2
BBID_211447615,4796,0
BBID_211447627,4843,3
BBID_211447663,4796,2
BBID_211447668,4796,2
BBID_211447691,4796,5
BBID_211447770,4796,3
BBID_211447850,4796,3
BBID_211447851,4796,4
BBID_211447874,4843,2
BBID_211447881,4796,0
BBID_211447897,4843,1
BBID_211447903,4843,2
BBID_211447929,4843,2
BBID_211447939,4843,4
BBID_211447963,4843,1
BBID_211447980,4796,3
BBID_211447986,4843,2
BBID_211448012,4796,1
BBID_211448018,4796,0
BBID_211448024,4796,0
BBID_211448129,4796,4
BBID_211448146,4796,2
BBID_211448147,4796,3
BBID_211448152,4796,3
BBID_211448154,4796,5
BBID_211448169,4796,0
BBID_211448199,4796,5
BBID_211448199,4796,1
BBID_211448242,4843,0
BBID_211448243,4796,1
BBID_211448245,4796,1
BBID_211448266,4843,1
BBID_211448270,4843,5
BBID_211448295,4796,4
BBID_211448296,4796,5
BBID_211448305,4843,5
BBID_211448305,4843,1
BBID_211448336,4796,0
BBID_211448441,4796,5
BBID_211448447,4843,1
BBID_211448489,4843,3
BBID_211448518,4796,2
BBID_211448519,4796,5
BBID_211448576,4843,4
BBID_211448580,4796,2
BBID_211448580,4796,5
BBID_211448581,4843,3
BBID_211448610,4796,1
BBID_211448626,4796,4
BBID_211448669,4796,5
BBID_211448676,4843,4
BBID_211448681,4796,0
BBID_211448710,4796,1
BBID_211448712,4843,4
BBID_211448739,4796,2
BBID_211448756,4843,3
BBID_211448758,4843,4
BBID_211448759,4843,3
BBID_211448773,4796,4
BBID_211448794,4796,0
BBID_211448851,4843,0
BBID_211448878,4796,1
BBID_211448897,4796,1
BBID_211448930,4796,5
BBID_211448930,4796,3
BBID_211448949,4796,2
BBID_211448975,4796,1
BBID_211448975,4796,1
BBID_211448978,4843,5
BBID_211449017,4843,5
BBID_211449031,4843,5
BBID_211449034,4796,2
BBID_211449042,4843,4
BBID_211449047,4796,1
BBID_211449053,4796,1
BBID_211449086,4796,5
BBID_211449095,4796,5
BBID_211449099,4843,1
BBID_211449102,4796,3
BBID_211449121,4796,3
BBID_211449152,4796,0
BBID_211449169,4796,1
BBID_211449192,4843,5
BBID_211449205,4843,3
BBID_211449260,4796,0
BBID_211449271,4796,4
BBID_211449280,4796,5
BBID_211449280,4796,5
BBID_211449284,4796,1
BBID_211449287,4796,0
BBID_211449328,4843,2
BBID_211449329,4796,3
BBID_211449344,4796,1
BBID_211449345,4843,3
BBID_211449369,4796,2
BBID_211449378,4843,0
BBID_211449386,4796,3
BBID_211449386,4796,5
BBID_211449457,4796,2
BBID_211449474,4843,4
BBID_211449474,4843,5
BBID_211449480,4843,4
BBID_211449486,4796,3
BBID_211449518,4796,3
BBID_211449533,4796,5
BBID_211449535,4796,4
BBID_211449543,4796,2
BBID_211449547,4796,3
BBID_211449601,4843,4
BBID_211449626,4796,3
BBID_211449631,4796,4
BBID_211449638,4796,0
BBID_211449667,4843,0
BBID_211449674,4843,4
BBID_211449690,4843,1
BBID_211449708,4796,0
BBID_211449716,4796,1
BBID_211449725,4796,5
BBID_211449734,4796,4
BBID_211449755,4843,5
BBID_211449786,4796,1
BBID_211449813,4796,0
BBID_211449830,4843,1
BBID_211449856,4843,4
BBID_211449878,4796,1
BBID_211449889,4796,3
BBID_211449910,4843,2
BBID_211449922,4843,0
BBID_211449944,4796,0
BBID_211449946,4796,2
BBID_211449964,4843,4
BBID_211449999,4796,0
BBID_211449999,4796,5
BBID_211450008,4796,4
BBID_211450035,4796,3
BBID_211450086,4796,4
BBID_211450118,4796,2
BBID_211450121,4796,3
BBID_211450141,4796,2
BBID_211450141,4796,5
BBID_211450147,4796,4
BBID_211450149,4796,1
BBID_211450160,4796,0
BBID_211450177,4796,1
BBID_211450177,4796,3
BBID_211450183,4843,3
BBID_21145193,4843,1
BBID_21149860,4843,0
BBID_21149860,4843,4
BBID_211434898,4843,0
BBID_211450235,4843,2
BBID_211434019,4843,1
BBID_211433534,4843,0
BBID_211449990,4843,5
BBID_211449990,4843,1
BBID_211423946,4843,5
BBID_21142942,4843,2
BBID_211415034,4843,4
BBID_211420914,4843,1
BBID_21141407,4843,0
BBID_21141195,4843,4
BBID_211434720,4843,4
BBID_211417596,4843,5
BBID_211417596,4843,2
BBID_211412077,4843,4
BBID_211447396,4843,5
BBID_211448895,4843,4
BBID_211418299,4843,1
BBID_211435413,4843,3
BBID_211450285,4843,1
BBID_211418249,4843,5
BBID_211449077,4843,1
BBID_21148495,4796,1
BBID_21143999,4796,1
BBID_211448225,4796,5
BBID_211450311,4796,1
BBID_211413422,4796,0
BBID_211450113,4796,3
BBID_211418990,4796,4
BBID_211418990,4796,4
BBID_211418990,4796,4
BBID_211418990,4796,1
BBID_211450319,4796,1
BBID_211450320,4796,4
BBID_211448785,4796,4
BBID_211419696,4796,4
BBID_211411067,4796,1
BBID_211450325,4796,2
BBID_211422052,4796,4
BBID_211436247,4796,0
BBID_211425667,4796,0
BBID_21149910,4796,2
BBID_211427639,4796,2
BBID_211424638,4796,5
BBID_21149275,4796,3
BBID_211450348,4796,2
BBID_211418771,4796,4
BBID_211435773,4796,5
BBID_211450353,4796,2
BBID_211422423,4796,3
BBID_211422423,4796,1
BBID_211433040,4796,1
BBID_211413178,4796,4
BBID_211413178,4796,3
BBID_211419332,4796,4
BBID_211446747,4796,4
BBID_211448710,4796,2
BBID_211428721,4796,3
BBID_211422742,4796,4
BBID_211424733,4796,4
BBID_211450385,4796,1
BBID_211419317,4796,1
BBID_21143684,4796,3
BBID_21143684,4796,4
BBID_21143684,4796,0
BBID_211422679,4796,0
BBID_211416362,4796,1
BBID_211425478,4796,1
BBID_211417222,4796,1
BBID_211450118,4796,3
BBID_211410670,4796,1
BBID_21144016,4796,1
BBID_21147867,4796,5
BBID_21146623,4796,2
BBID_21144350,4796,2
BBID_21144630,4796,1
BBID_21143723,4796,0
BBID_211412859,4796,4
BBID_211447582,4796,0
BBID_211413427,4796,3
BBID_211413691,4796,1
BBID_21144118,4796,3
BBID_211413255,4796,3
BBID_211425514,4796,3
BBID_211425514,4796,2
BBID_211419272,4796,2
BBID_211425632,4796,3
BBID_211450448,4796,3
BBID_211414988,4796,3
BBID_211417056,4796,3
BBID_21144221,4796,1
BBID_21147691,4796,4
BBID_21146412,4796,5
BBID_211416849,4796,1
BBID_2114173,4796,3
BBID_211424801,4796,5
BBID_211450476,4796,2
BBID_211425117,4796,1
BBID_211450477,4796,2
BBID_211419631,4796,2
BBID_211419631,4796,3
BBID_211450483,4796,3
BBID_21145898,4796,3
BBID_211446840,4796,4
BBID_211450492,4796,0
BBID_21143564,4796,3
BBID_211450496,4796,0
BBID_211450501,4796,2
BBID_211425765,4796,4
BBID_21149627,4796,4
BBID_211410087,4843,4
BBID_211410087,4843,0
BBID_211447775,4843,0
BBID_211427807,4843,5
BBID_211427807,4843,0
BBID_211427807,4843,5
BBID_211429725,4843,1
BBID_21141104,4843,5
BBID_211414518,4843,1
BBID_211450577,4843,5
BBID_211411458,4843,2
BBID_21142153,4843,3
BBID_211412699,4843,1
BBID_211430955,4843,1
BBID_211450586,4843,1
BBID_211450589,4843,3
BBID_211420636,4843,1
BBID_211420636,4843,5
BBID_211431627,4843,0
BBID_21142951,4843,1
BBID_21145298,4843,4
BBID_211412093,4843,3
BBID_21142879,4843,5
BBID_211444600,4843,0
BBID_211450621,4843,5
BBID_211421352,4843,1
BBID_211412160,4843,5
BBID_211450630,4843,4
BBID_211418367,4843,0
BBID_21141803,4843,0
BBID_211412228,4843,0
BBID_211423853,4843,0
BBID_21141812,4843,5
BBID_211416818,4843,3
BBID_21142910,4843,1
BBID_211421318,4843,3
BBID_21141525,4843,3
BBID_211424015,4843,0
BBID_211450654,4843,1
BBID_211414156,4843,4
BBID_211414156,4843,1
BBID_211414156,4843,5
BBID_211450657,4843,5
BBID_211412484,4843,1
BBID_211411948,4843,4
BBID_211420449,4843,0
BBID_21141715,4843,5
BBID_211410070,4843,3
BBID_211410070,4843,0
BBID_211410070,4843,0
BBID_211410070,4843,1
BBID_21142007,4843,4
BBID_211423710,4843,5
BBID_211448240,4843,1
BBID_211434465,4843,5
BBID_21141539,4843,1
BBID_21141463,4843,2
BBID_21142584,4843,3
BBID_21142584,4843,2
BBID_21142584,4843,4
BBID_211446845,4843,0
BBID_211412007,4843,2
BBID_211450680,4843,4
BBID_21141552,4843,5
BBID_211415563,4843,5
BBID_21141519,4843,4
BBID_21141519,4843,1
BBID_211417854,4843,5
BBID_211415239,4843,5
BBID_211410164,4843,1
BBID_211415358,4843,1
BBID_211450695,4843,0
BBID_211450695,4843,5
BBID_211441292,4843,4
BBID_211421196,4843,4
BBID_211421196,4843,2
BBID_211449436,4843,0
BBID_211420994,4843,4
BBID_211450710,4843,4
BBID_211417856,4843,1
BBID_211430706,4843,1
BBID_211430920,4843,4
BBID_211449964,4843,4
BBID_211450143,4843,5
BBID_211447672,4843,5
BBID_211449724,4843,2
BBID_211449724,4843,0
BBID_211449724,4843,0
BBID_211450717,4843,0
BBID_211450722,4843,3
BBID_21141336,4843,0
BBID_211447660,4843,5
BBID_21141692,4843,0
BBID_21141692,4843,3
BBID_211423146,4843,3
BBID_211423146,4843,0
BBID_211412304,4843,5
BBID_211432084,4843,4
BBID_211432084,4843,5
BBID_211432029,4843,0
BBID_211450746,4843,1
BBID_211431247,4843,5
BBID_211427798,4843,5
BBID_211423985,4843,5
BBID_211450758,4843,3
BBID_211450763,4843,0
BBID_211418398,4843,0
BBID_211418398,4843,4
BBID_211429029,4843,2
BBID_21142713,4843,2
BBID_211450803,4796,5
BBID_211420602,4843,1
BBID_211421501,4843,3
BBID_211421501,4843,5
BBID_211416939,4843,1
BBID_211416939,4843,3
BBID_211416939,4843,2
BBID_211420509,4843,5
BBID_21141523,4843,4
BBID_211414210,4843,2
BBID_211420991,4843,2
BBID_211410048,4843,3
BBID_211450848,4843,0
BBID_211419976,4843,2
BBID_211420355,4843,3
BBID_211415212,4843,2
BBID_211450858,4843,3
BBID_211410151,4843,0
BBID_211420309,4843,0
BBID_211420309,4843,4
BBID_211420309,4843,5
BBID_211423795,4843,1
BBID_211450864,4843,1
BBID_211450874,4843,2
BBID_211412439,4843,2
BBID_211419960,4843,3
BBID_211450876,4843,3
BBID_211423661,4843,2
BBID_21143013,4843,4
BBID_21141185,4843,4
BBID_211432470,4843,3
BBID_21141698,4843,1
BBID_211435565,4843,1
BBID_21141194,4843,2
BBID_211421479,4843,1
BBID_211441097,4843,2
BBID_211434317,4843,4
BBID_211434317,4843,3
BBID_211449541,4843,2
BBID_211450896,4843,2
BBID_211417606,4843,2
BBID_211423661,4843,0
BBID_211423661,4843,0
BBID_211421488,4843,5
BBID_211450919,4843,1
BBID_211420643,4843,4
BBID_211414021,4843,2
BBID_211449136,4843,0
BBID_211449137,4843,4
BBID_211450934,4843,2
BBID_211420246,4843,1
BBID_211449312,4843,3
BBID_211450944,4843,0
BBID_211430683,4843,3
BBID_211412300,4843,0
BBID_211423800,4843,2
BBID_211423800,4843,5
BBID_211415348,4843,4
BBID_21142025,4843,5
BBID_211450964,4843,3
BBID_211415421,4843,4
BBID_211446913,4843,4
BBID_21141037,4843,4
BBID_211410307,4843,2
BBID_211410307,4843,5
BBID_211435497,4843,0
BBID_211414373,4843,4
BBID_211421706,4843,2
BBID_211450983,4843,4
BBID_211450988,4843,5
BBID_211432477,4843,4
BBID_211423454,4843,0
BBID_211423454,4843,2
BBID_211423454,4843,1
BBID_21141265,4843,5
BBID_21141265,4843,4
BBID_21141690,4843,2
BBID_21141690,4843,2
BBID_211450992,4843,3
BBID_21149254,4843,3
BBID_21149254,4843,1
BBID_211432477,4843,4
BBID_211450994,4843,0
BBID_211423220,4843,3
BBID_211420440,4843,3
BBID_211417650,4843,2
BBID_211419938,4843,4
BBID_211415146,4843,0
BBID_211415146,4843,0
BBID_211415526,4843,0
BBID_211411941,4843,1
BBID_211412213,4843,2
BBID_211451041,4843,3
BBID_21142018,4843,5
BBID_211434936,4843,2
BBID_211421125,4843,2
BBID_21142910,4843,1
BBID_21141623,4843,2
BBID_21141836,4843,1
BBID_211451064,4843,1
BBID_211451065,4843,3
BBID_211449664,4843,0
BBID_21141318,4843,5
BBID_211449584,4843,5
BBID_21141389,4843,1
BBID_21141518,4843,1
BBID_211451074,4843,4
BBID_211417718,4843,0
BBID_211411438,4843,0
BBID_21141710,4843,0
BBID_21141710,4843,0
BBID_21141710,4843,2
BBID_211421646,4843,0
BBID_211438581,4843,0
BBID_211438567,4843,1
BBID_211434831,4843,3
BBID_211434831,4843,3
BBID_211451080,4843,5
BBID_211449064,4843,3
BBID_211410162,4843,3
BBID_211421400,4843,1
BBID_211436623,4843,3
BBID_211436623,4843,3
BBID_211436623,4843,3
BBID_211447015,4843,4
BBID_211431330,4843,4
BBID_211435473,4843,0
BBID_211451091,4843,4
BBID_211412248,4843,4
BBID_21141432,4843,2
BBID_211447366,4843,4
BBID_21141714,4843,3
BBID_21141714,4843,4
BBID_21142602,4843,1
BBID_211451111,4843,2
BBID_21142488,4843,0
BBID_211412244,4843,3
BBID_211415493,4843,1
BBID_211415493,4843,0
BBID_211414121,4843,4
BBID_211414121,4843,1
BBID_211451129,4843,4
BBID_211419900,4843,1
BBID_211410101,4843,3
BBID_211451130,4843,5
BBID_211414264,4843,5
BBID_21142577,4843,3
BBID_21144993,4843,3
BBID_211433443,4843,3
BBID_211421546,4843,0
BBID_21141801,4843,0
BBID_21141801,4843,4
BBID_21141801,4843,2
BBID_211410098,4843,5
BBID_211410098,4843,5
BBID_211410098,4843,0
BBID_211451157,4843,2
BBID_211451158,4843,4
BBID_211410263,4843,0
BBID_211451165,4843,3
BBID_211410267,4843,0
BBID_21142044,4843,4
BBID_211415127,4843,4
BBID_211415127,4843,3
BBID_21142621,4843,0
BBID_211447458,4843,2
BBID_211451184,4843,5
BBID_21141664,4843,1
BBID_21141274,4843,3
BBID_21149032,4843,1
BBID_21149032,4843,3
BBID_21141364,4843,5
BBID_211436957,4843,0
BBID_21141397,4843,2
BBID_211451206,4843,2
BBID_211417751,4843,1
BBID_211417751,4843,3
BBID_211451208,4843,5
BBID_211415311,4843,4
BBID_211415311,4843,2
BBID_21141414,4843,4
BBID_21141414,4843,1
BBID_21142915,4843,3
BBID_21142915,4843,3
BBID_21142915,4843,5
BBID_21142915,4843,4
BBID_21141516,4843,2
BBID_21141797,4843,5
BBID_21141797,4843,4
BBID_21141236,4843,0
BBID_211412468,4843,5
BBID_211451218,4843,3
BBID_211451218,4843,2
BBID_21141743,4843,0
BBID_21141743,4843,0
BBID_21141849,4843,0
BBID_211435839,4843,2
BBID_211417456,4843,0
BBID_211414145,4843,1
BBID_211449960,4843,3
BBID_211451240,4843,5
BBID_211438976,4843,0
BBID_211411183,4843,4
BBID_21141836,4843,5
BBID_211451253,4843,0
BBID_211414469,4843,1
BBID_211414469,4843,4
BBID_211449913,4843,1
BBID_211412369,4843,1
BBID_21141671,4843,0
BBID_211414028,4843,5
BBID_211430779,4843,2
BBID_211430779,4843,2
BBID_211451260,4843,2
BBID_211417021,4843,4
BBID_21145614,4843,3
BBID_211451270,4843,5
BBID_21149076,4843,3
BBID_21149076,4843,0
BBID_21149076,4843,0
BBID_211410204,4843,3
BBID_211417,4796,5
BBID_21147482,4796,0
BBID_211432772,4796,3
BBID_211424302,4796,3
BBID_211451318,4796,1
BBID_2114438,4796,4
BBID_21142351,4796,2
BBID_21148099,4796,3
BBID_211424644,4796,2
BBID_211451328,4796,4
BBID_211451331,4796,4
BBID_211451331,4796,4
BBID_211451340,4796,3
BBID_21148643,4796,0
BBID_211451347,4796,4
BBID_211419511,4796,2
BBID_211451357,4796,2
BBID_211447547,4796,3
BBID_2114454,4796,3
BBID_211451360,4796,2
BBID_211449801,4796,1
BBID_211425090,4796,5
BBID_211447682,4796,1
BBID_211424347,4796,2
BBID_211451371,4796,0
BBID_211451374,4796,4
BBID_211413323,4796,3
BBID_21147195,4796,0
BBID_211414654,4796,2
BBID_211414654,4796,4
BBID_21144413,4796,1
BBID_211446622,4796,4
BBID_211448542,4796,0
BBID_211448542,4796,4
BBID_211444202,4796,1
BBID_211451392,4796,1
BBID_211451392,4796,2
BBID_211414664,4796,2
BBID_21142316,4796,5
BBID_211451412,4796,3
BBID_211422440,4796,2
BBID_211447033,4796,5
BBID_211451417,4796,2
BBID_211419836,4796,5
BBID_211412931,4796,1
BBID_211412931,4796,4
BBID_211447594,4796,5
BBID_211447594,4796,4
BBID_21146204,4796,1
BBID_211425240,4796,5
BBID_211413527,4796,3
BBID_211422028,4796,5
BBID_21144854,4796,3
BBID_21143965,4796,2
BBID_21147753,4796,0
BBID_211422689,4796,4
BBID_211432925,4796,0
BBID_211451459,4796,5
BBID_21146989,4796,4
BBID_211419121,4796,0
BBID_211415895,4796,3
BBID_211451470,4796,3
BBID_21146357,4796,1
BBID_211446754,4796,3
BBID_211450087,4796,0
BBID_211451482,4796,5
BBID_211451483,4796,4
BBID_21147057,4796,3
BBID_21147057,4796,5
BBID_21147057,4796,2
BBID_211427486,4796,2
BBID_211422786,4796,1
BBID_211447690,4796,2
BBID_211447690,4796,3
BBID_211448928,4796,5
BBID_211419523,4796,3
BBID_21147960,4796,0
BBID_211437728,4796,4
BBID_211451509,4796,4
BBID_211413277,4796,5
BBID_211413277,4796,3
BBID_211413277,4796,5
BBID_211413277,4796,2
BBID_21147652,4796,5
BBID_2114672,4796,0
BBID_21147882,4796,5
BBID_2114321,4796,0
BBID_21143423,4796,1
BBID_21143423,4796,1
BBID_21143423,4796,2
BBID_211412887,4796,3
BBID_211424774,4796,0
BBID_211451538,4796,5
BBID_211451538,4796,4
BBID_211451538,4796,0
BBID_21148021,4796,3
BBID_211451547,4796,0
BBID_211451547,4796,3
BBID_211447311,4796,5
BBID_211451549,4796,4
BBID_211424891,4796,3
BBID_21144506,4796,4
BBID_21144506,4796,2
BBID_211422081,4796,2
BBID_211449915,4796,3
BBID_211413312,4796,5
BBID_211419628,4796,3
BBID_211422697,4796,0
BBID_211451561,4796,0
BBID_21143915,4796,4
BBID_21143915,4796,0
BBID_21143915,4796,3
BBID_211451566,4796,0
BBID_21148055,4796,4
BBID_211422427,4796,0
BBID_211451574,4796,5
BBID_211451584,4796,1
BBID_211451589,4796,1
BBID_21148218,4796,1
BBID_211424323,4796,1
BBID_2114727,4796,5
BBID_211448139,4796,4
BBID_211448139,4796,2
BBID_2114463,4796,2
BBID_2114463,4796,5
BBID_21147850,4796,1
BBID_21143747,4796,1
BBID_21142297,4796,2
BBID_21143935,4796,3
BBID_211426308,4796,1
BBID_211433617,4796,2
BBID_211433617,4796,5
BBID_211446799,4796,3
BBID_211411637,4796,5
BBID_211416215,4796,0
BBID_211416215,4796,4
BBID_211419757,4796,1
BBID_211447670,4796,0
BBID_21142280,4796,4
BBID_211451648,4796,4
BBID_2114800,4796,5
BBID_211425425,4796,3
BBID_211425425,4796,0
BBID_211449094,4796,5
BBID_211419721,4796,0
BBID_21148172,4796,3
BBID_211451660,4796,4
BBID_211451663,4796,5
BBID_211451663,4796,1
BBID_211412915,4796,3
BBID_211414608,4796,2
BBID_21147474,4796,4
BBID_21147002,4796,3
BBID_21147002,4796,1
BBID_21147002,4796,0
BBID_211449174,4796,5
BBID_21148308,4796,5
BBID_211422377,4796,3
BBID_211422377,4796,1
BBID_211413610,4796,2
BBID_211413610,4796,3
BBID_211413610,4796,1
BBID_21144446,4796,2
BBID_21146684,4796,0
BBID_21146684,4796,0
BBID_211448763,4796,1
BBID_211451703,4796,0
BBID_211451704,4796,5
BBID_211446942,4796,0
BBID_211413673,4796,0
BBID_211413673,4796,4
BBID_21147909,4796,3
BBID_21147909,4796,5
BBID_211411850,4796,5
BBID_211419004,4796,1
BBID_211448705,4796,3
BBID_211413176,4796,2
BBID_2114496,4796,0
BBID_211451719,4796,5
BBID_21149628,4796,2
BBID_21147886,4796,0
BBID_21143424,4796,2
BBID_21143424,4796,1
BBID_21143422,4796,0
BBID_211446716,4796,3
BBID_211419052,4796,5
BBID_21148108,4796,3
BBID_211451737,4796,2
BBID_211414862,4796,1
BBID_211419427,4796,1
BBID_211419427,4796,0
BBID_211451741,4796,2
BBID_2114734,4796,0
BBID_211449973,4796,1
BBID_2114582,4796,4
BBID_211448839,4796,3
BBID_211451773,4796,3
BBID_21143978,4796,3
BBID_211422691,4796,2
BBID_21143320,4796,3
BBID_21143320,4796,1
BBID_211416559,4796,4
BBID_211448691,4796,4
BBID_211451794,4796,4
BBID_211416554,4796,0
BBID_211451795,4796,1
BBID_211451795,4796,2
BBID_211451795,4796,3
BBID_21144070,4796,1
BBID_21144070,4796,4
BBID_211412947,4796,1
BBID_2114591,4796,0
BBID_21142275,4796,5
BBID_21142275,4796,4
BBID_2114344,4796,1
BBID_211448820,4796,3
BBID_2114294,4796,2
BBID_211413422,4796,2
BBID_211413422,4796,0
BBID_21143640,4796,1
BBID_21143955,4796,1
BBID_211411149,4796,5
BBID_211413686,4796,2
BBID_211451827,4796,4
BBID_211440794,4796,0
BBID_211448861,4796,4
BBID_211448861,4796,4
BBID_211413828,4796,3
BBID_211448686,4796,3
BBID_211412872,4796,5
BBID_211411646,4796,2
BBID_21143498,4796,1
BBID_211451848,4796,1
BBID_211451848,4796,3
BBID_211410493,4796,2
BBID_211416239,4796,0
BBID_21148141,4796,0
BBID_21148141,4796,3
BBID_211451874,4796,3
BBID_211447010,4796,3
BBID_211451877,4796,5
BBID_211448285,4796,1
BBID_21148222,4796,3
BBID_21148222,4796,1
BBID_21147920,4796,4
BBID_211451900,4796,0
BBID_211451900,4796,1
BBID_211439493,4796,1
BBID_211413889,4796,3
BBID_21148125,4796,5
BBID_211449351,4796,5
BBID_211449351,4796,3
BBID_211413506,4796,2
BBID_211425240,4796,5
BBID_211451928,4796,1
BBID_21143600,4796,2
BBID_211451939,4796,3
BBID_211414793,4796,0
BBID_211412943,4796,2
BBID_21148869,4796,0
BBID_21148869,4796,2
BBID_211430080,4796,3
BBID_21142245,4796,3
BBID_21143689,4796,2
BBID_211434684,4796,1
BBID_211449072,4796,5
BBID_21148041,4796,0
BBID_211449415,4796,0
BBID_21143325,4796,1
BBID_211448667,4796,3
BBID_21146810,4796,3
BBID_21146810,4796,5
BBID_21146810,4796,5
BBID_211451982,4796,3
BBID_211448523,4796,2
BBID_21146291,4796,3
BBID_211419068,4796,0
BBID_21147626,4796,1
BBID_211452001,4796,1
BBID_211413225,4796,0
BBID_211413225,4796,5
BBID_211410682,4796,3
BBID_211410682,4796,4
BBID_211410682,4796,3
BBID_211422031,4796,1
BBID_2114768,4796,4
BBID_2114768,4796,2
BBID_2114768,4796,2
BBID_211418537,4796,1
BBID_211411625,4796,0
BBID_21146818,4796,0
BBID_211449282,4796,1
BBID_211449282,4796,0
BBID_211449282,4796,4
BBID_21144131,4796,4
BBID_211452020,4796,0
BBID_211416258,4796,0
BBID_211449611,4796,3
BBID_211443843,4796,3
BBID_211419317,4796,2
BBID_211419317,4796,3
BBID_21143743,4796,1
BBID_21143743,4796,3
BBID_21147730,4796,1
BBID_211416021,4796,3
BBID_21147614,4796,1
BBID_211419552,4796,0
BBID_211419552,4796,5
BBID_211452057,4796,1
BBID_211452058,4796,0
BBID_211447097,4796,4
BBID_21147114,4796,4
BBID_21147114,4796,0
BBID_21147114,4796,0
BBID_21147114,4796,0
BBID_21146663,4796,0
BBID_21146663,4796,4
BBID_21143348,4796,0
BBID_21143348,4796,1
BBID_21143791,4796,1
BBID_2114533,4796,0
BBID_21143872,4796,2
BBID_21143872,4796,1
BBID_21143872,4796,3
BBID_2114755,4796,1
BBID_211428252,4796,5
BBID_21143887,4796,0
BBID_211447467,4796,4
BBID_211447467,4796,5
BBID_211448020,4796,0
BBID_211449599,4796,5
BBID_211449599,4796,4
BBID_211449599,4796,1
BBID_21142390,4796,2
BBID_211416221,4796,0
BBID_211411643,4796,1
BBID_211435640,4796,2
BBID_21146645,4796,5
BBID_21149864,4796,4
BBID_211411731,4796,1
BBID_211448648,4796,5
BBID_211417203,4796,1
BBID_211452095,4796,0
BBID_211446842,4796,1
BBID_211446842,4796,3
BBID_211419312,4796,2
BBID_21144056,4796,5
BBID_211413796,4796,3
BBID_211424670,4796,1
BBID_21148715,4796,3
BBID_211446713,4796,5
BBID_211411076,4796,4
BBID_211424661,4796,4
BBID_211452135,4796,2
BBID_211412949,4796,0
BBID_211417530,4796,3
BBID_211413792,4796,0
BBID_21144373,4796,0
BBID_21144373,4796,2
BBID_2114652,4796,4
BBID_2114652,4796,1
BBID_211452149,4796,4
BBID_211452151,4796,4
BBID_211452152,4796,4
BBID_211419151,4796,2
BBID_211414884,4796,3
BBID_211452162,4796,2
BBID_211412911,4796,1
BBID_211448539,4796,0
BBID_211425904,4796,1
BBID_211452166,4796,5
BBID_211412899,4796,2
BBID_2114353,4796,5
BBID_21142352,4796,5
BBID_211452203,4796,3
BBID_211452203,4796,3
BBID_211434427,4843,2
BBID_211452217,4843,0
BBID_211446963,4843,1
BBID_211431611,4843,4
BBID_211415564,4843,0
BBID_211421794,4843,3
BBID_211421794,4843,5
BBID_211447695,4843,3
BBID_211426805,4843,0
